,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Distance_m,Bath_AbvGr,Branch_Number
1481,149300,-93.683127,42.015927,College_Creek,4426,TwnhsE,Average,3,848,False,True,Normal,2004,2004,1,8623.531950300685,1,Branch_3
1482,141000,-93.682991,42.015927,College_Creek,4426,TwnhsE,Average,3,848,False,True,Normal,2004,2004,1,8612.54378327732,1,Branch_3
1483,149000,-93.681436,42.016121,College_Creek,4438,TwnhsE,Average,3,848,False,True,Normal,2004,2004,1,8482.164551757043,1,Branch_3
1484,144500,-93.681401,42.016122,College_Creek,4438,TwnhsE,Average,4,848,False,True,Normal,2004,2004,1,8479.31280021519,1,Branch_3
1485,85000,-93.678303,42.01975,Edwards,8777,OneFam,Good,4,796,False,False,Normal,1910,1950,2,8146.836248243265,1,Branch_3
1486,145900,-93.678304,42.019937,Edwards,8777,Duplex,Good,9,2200,True,False,Normal,1900,2003,4,8143.186938550071,4,Branch_3
1488,147500,-93.677407,42.021244,Edwards,9937,OneFam,Above_Average,6,1256,False,True,Normal,1965,1965,3,8045.233510752883,2,Branch_3
1490,135000,-93.673571,42.019996,Edwards,6500,OneFam,Above_Average,6,1127,False,True,Normal,1976,1976,3,7756.553142256442,2,Branch_3
1491,108000,-93.673137,42.02099,Edwards,13907,OneFam,Above_Average,6,996,False,False,Normal,1940,1969,3,7701.333074492131,1,Branch_3
1492,137500,-93.671443,42.019861,Edwards,10012,OneFam,Average,6,1181,False,True,Normal,1972,1972,3,7586.333097934196,2,Branch_3
1493,165400,-93.672408,42.018991,Edwards,6931,OneFam,Average,7,1656,True,True,Normal,2003,2004,3,7683.778606819341,3,Branch_3
1494,147000,-93.675294,42.018852,Edwards,9638,OneFam,Above_Average,6,1117,False,True,Normal,1977,1977,3,7921.053558784687,1,Branch_3
1495,160500,-93.675173,42.018912,Edwards,7200,OneFam,Good,6,1398,True,True,Normal,1976,2001,3,7909.909132756979,2,Branch_3
1496,176000,-93.673251,42.01883,Edwards,7024,OneFam,Average,5,1132,False,True,Normal,2005,2005,2,7755.777100804664,2,Branch_3
1497,284700,-93.675582,42.017386,Edwards,47007,OneFam,Good,11,3820,False,True,Normal,1959,1996,5,7978.269013000413,4,Branch_3
1498,160000,-93.674898,42.016804,Edwards,63887,OneFam,Average,12,5642,True,True,Partial,2008,2008,3,7937.392942091335,3,Branch_3
1499,148000,-93.670627,42.018898,Edwards,3675,TwnhsE,Average,5,1072,False,True,Normal,2005,2005,2,7541.525060225596,1,Branch_3
1502,118000,-93.6653819,42.020394,Edwards,12108,Duplex,Below_Average,8,1440,False,False,Normal,1955,1955,4,7082.420960964059,2,Branch_3
1503,82500,-93.665562,42.019544,Edwards,6845,Duplex,Average,6,1152,False,False,Normal,1955,1955,2,7116.279466123408,2,Branch_3
1504,91900,-93.661895,42.020112,Edwards,6931,TwoFmCon,Average,4,784,False,False,Normal,1955,1955,2,6806.084216521043,1,Branch_3
1506,96000,-93.664925,42.01797,Edwards,8050,OneFam,Very_Good,8,1137,True,False,Normal,1947,1993,4,7103.760036036511,2,Branch_3
1507,99000,-93.665829,42.017962,Edwards,9520,OneFam,Average,5,930,False,True,Normal,1953,1953,2,7176.7661407571995,1,Branch_3
1508,130500,-93.664506,42.0198028,Edwards,11767,OneFam,Above_Average,6,1200,True,True,Normal,1946,1995,3,7024.735491365139,1,Branch_3
1509,135000,-93.663479,42.019959,Edwards,8172,OneFam,Above_Average,7,1470,True,True,Normal,1954,1972,4,6937.926506777541,2,Branch_3
1510,135500,-93.66345,42.018541,Edwards,16466,OneFam,Good,8,1393,True,True,Normal,1955,1955,3,6970.182535791885,2,Branch_3
1512,108000,-93.6558,42.02224,Edwards,5142,OneFam,Good,6,1292,True,True,Normal,1923,2008,3,6264.099458295961,2,Branch_3
1513,98000,-93.656681,42.022238,Edwards,5604,OneFam,Above_Average,5,864,False,False,Normal,1925,1950,2,6335.78279429764,1,Branch_3
1514,67000,-93.656735,42.022089,Edwards,8248,OneFam,Fair,5,864,False,False,Normal,1914,1950,2,6343.315689803594,1,Branch_3
1515,135900,-93.655851,42.0214496,South_and_West_of_Iowa_State_University,5687,TwoFmCon,Above_Average,9,1716,True,False,Normal,1912,2000,6,6285.572945418757,2,Branch_4
1516,140000,-93.64856,42.019986,South_and_West_of_Iowa_State_University,12155,OneFam,Very_Good,7,1482,True,True,Normal,1925,1950,4,5734.531884891017,2,Branch_4
1517,179500,-93.65181,42.018715,South_and_West_of_Iowa_State_University,8400,OneFam,Very_Good,8,2192,True,True,Normal,1939,1997,4,6030.993911170703,3,Branch_4
1518,136500,-93.651785,42.017413,South_and_West_of_Iowa_State_University,8400,OneFam,Average,7,1694,True,True,Normal,1925,1950,4,6068.648237255846,2,Branch_4
1519,168000,-93.651635,42.017083,South_and_West_of_Iowa_State_University,7290,OneFam,Very_Good,7,1424,False,True,Normal,1921,1950,2,6067.317202756311,2,Branch_4
1521,189000,-93.646748,42.019092,South_and_West_of_Iowa_State_University,9842,OneFam,Above_Average,8,2601,True,True,Normal,1921,1998,4,5615.907254851713,4,Branch_4
1523,145000,-93.646438,42.01791,Crawford,8969,OneFam,Above_Average,6,1316,True,True,Normal,1926,1950,2,5628.893837487981,1,Branch_4
1524,191000,-93.646438,42.017834,Crawford,11526,OneFam,Good,11,2555,True,True,Normal,1922,1994,3,5631.411963800147,2,Branch_4
1525,177000,-93.6447083,42.0176853,Crawford,15576,OneFam,Good,8,1680,True,True,Normal,1915,1976,4,5499.947826578892,2,Branch_4
1526,147500,-93.646288,42.01789,Crawford,15564,OneFam,Above_Average,6,1264,True,True,Normal,1914,1995,3,5617.69685595545,1,Branch_4
1527,91000,-93.64842,42.016887,South_and_West_of_Iowa_State_University,6292,OneFam,Average,4,790,False,True,Normal,1930,1950,2,5819.743976575312,1,Branch_4
1528,231000,-93.6447134,42.0168678,Crawford,7609,OneFam,Excellent,7,1512,True,True,Normal,1925,1997,3,5529.090200818713,2,Branch_4
1529,115000,-93.646735,42.016072,South_and_West_of_Iowa_State_University,10480,OneFam,Average,6,1639,False,True,Normal,1936,1950,3,5716.217580267241,1,Branch_4
1530,138000,-93.642886,42.019833,Crawford,9650,OneFam,Fair,7,1603,True,True,Normal,1923,1950,4,5285.740504389398,1,Branch_4
1531,149000,-93.642821,42.019617,Crawford,7200,OneFam,Above_Average,6,1502,True,True,Normal,1931,2000,3,5287.257163724359,2,Branch_4
1532,188700,-93.641405,42.018443,Crawford,11988,OneFam,Good,6,1660,True,True,Normal,1934,1995,3,5213.730745115027,2,Branch_4
1533,198000,-93.63962,42.018888,Crawford,11700,OneFam,Above_Average,7,1938,True,True,Normal,1937,1995,4,5057.84639560288,2,Branch_4
1534,110000,-93.639497,42.018766,Crawford,9260,OneFam,Below_Average,6,1374,True,True,Normal,1938,1950,3,5052.381167139955,1,Branch_4
1535,104000,-93.639467,42.017528,Crawford,7801,OneFam,Average,5,1091,False,True,Normal,1951,1951,2,5094.711364722668,1,Branch_4
1537,381000,-93.642597,42.01601,Crawford,14100,OneFam,Excellent,11,3447,True,True,Normal,1935,1997,4,5396.10069889289,4,Branch_4
1538,311500,-93.643378,42.015667,Crawford,15660,OneFam,Excellent,8,1954,True,True,Normal,1939,2006,3,5470.042841329245,2,Branch_4
1539,263400,-93.64293,42.014567,Crawford,12392,OneFam,Excellent,8,2161,True,True,Normal,1950,2000,3,5479.767384561862,3,Branch_4
1540,236500,-93.640311,42.012638,Crawford,26073,OneFam,Average,7,1898,False,True,Normal,1956,1956,3,5365.829594424304,3,Branch_4
1541,224000,-93.640293,42.012488,Crawford,14778,OneFam,Good,7,1640,False,True,Normal,1954,2006,3,5371.519192041768,1,Branch_4
1542,116500,-93.645743,42.009489,Blueste,1879,Twnhs,Above_Average,5,1032,True,True,Normal,1980,1980,2,5922.648426247766,1,Branch_4
1543,151000,-93.645743,42.009489,Blueste,1950,Twnhs,Above_Average,6,1556,True,True,Normal,1980,1980,3,5922.648426247766,3,Branch_4
1544,126000,-93.628409,42.022607,Iowa_DOT_and_Rail_Road,7000,OneFam,Very_Good,5,919,False,True,Normal,1926,1998,2,4048.4099154906535,1,Branch_4
1545,120000,-93.627459,42.021806,Iowa_DOT_and_Rail_Road,6000,OneFam,Very_Good,5,1090,True,True,Normal,1940,2006,3,3999.763770453512,1,Branch_4
1546,55000,-93.625291,42.022797,Iowa_DOT_and_Rail_Road,3636,OneFam,Below_Average,5,796,False,False,Normal,1922,1950,2,3795.224322628101,1,Branch_4
1547,120500,-93.625288,42.022516,Iowa_DOT_and_Rail_Road,5890,OneFam,Very_Good,5,816,False,True,Normal,1930,2007,2,3804.408339821353,1,Branch_4
1548,120500,-93.6291062,42.0213831,Iowa_DOT_and_Rail_Road,6900,OneFam,Above_Average,4,778,False,True,Normal,1940,1955,2,4144.031875730746,1,Branch_4
1549,119000,-93.628385,42.021276,Iowa_DOT_and_Rail_Road,8155,OneFam,Good,7,1200,True,False,Normal,1930,1950,4,4091.068693320933,1,Branch_4
1550,126000,-93.6258429,42.0214037,Iowa_DOT_and_Rail_Road,6000,OneFam,Average,7,1656,True,True,Normal,1967,1967,3,3887.3021506803134,2,Branch_4
1551,99500,-93.626835,42.020379,Iowa_DOT_and_Rail_Road,7392,OneFam,Good,5,912,False,True,Normal,1930,1995,2,4003.3045768843635,1,Branch_4
1552,165500,-93.625143,42.021389,Iowa_DOT_and_Rail_Road,9000,OneFam,Average,7,1955,True,True,Normal,1958,1958,4,3833.194962164159,2,Branch_4
1554,89000,-93.615426,42.021162,Iowa_DOT_and_Rail_Road,5280,OneFam,Good,6,1361,True,True,Normal,1895,1950,2,3097.6164224498743,1,Branch_4
1555,40000,-93.616848,42.021506,Iowa_DOT_and_Rail_Road,8500,OneFam,Below_Average,6,1317,True,True,Normal,1920,1950,3,3189.223837356233,1,Branch_4
1556,80900,-93.616849,42.021594,Iowa_DOT_and_Rail_Road,5150,OneFam,Good,5,1049,True,True,Normal,1910,2000,2,3185.4066212236526,1,Branch_4
1557,81000,-93.604195,42.022458,Iowa_DOT_and_Rail_Road,18000,OneFam,Below_Average,6,894,False,True,Normal,1935,1950,2,2209.847308640149,1,Branch_4
1558,65000,-93.604193,42.022626,Iowa_DOT_and_Rail_Road,9000,OneFam,Above_Average,5,864,True,True,Normal,1920,1950,3,2199.8977417534215,2,Branch_4
1559,392500,-93.616242,42.009326,Crawford,5587,TwnhsE,Average,5,1652,False,True,Partial,2008,2008,2,3893.407458665767,2,Branch_4
1560,294464,-93.616584,42.008803,Crawford,3843,TwnhsE,Average,5,1648,False,True,Partial,2007,2008,2,3953.58705681576,2,Branch_4
1561,250000,-93.615985,42.008806,Crawford,3811,TwnhsE,Average,5,1646,False,True,Normal,2004,2005,2,3917.085115474047,2,Branch_4
1562,275000,-93.615921,42.0091899,Crawford,3842,TwnhsE,Average,5,1646,False,True,Normal,2004,2005,2,3884.0928979005635,2,Branch_4
1563,300000,-93.607342,41.99507,Mitchell,23730,OneFam,Average,7,2032,False,True,Normal,1996,1997,3,4721.437237701857,3,Branch_4
1564,271000,-93.607121,41.997124,Mitchell,13265,OneFam,Average,7,1689,False,True,Normal,2002,2002,3,4510.535955627677,2,Branch_4
1565,213000,-93.60489,41.997062,Mitchell,11050,OneFam,Average,8,1820,True,True,Normal,1996,1997,3,4432.937945782042,3,Branch_4
1566,171000,-93.604549,41.997069,Mitchell,9880,OneFam,Above_Average,6,1118,False,True,Normal,1977,1977,3,4419.9873756487295,1,Branch_4
1567,171500,-93.604548,41.996919,Mitchell,10125,OneFam,Above_Average,6,1279,False,True,Normal,1977,1977,3,4434.991551873674,2,Branch_4
1569,228500,-93.602429,41.995991,Mitchell,9990,OneFam,Average,6,1689,False,True,Normal,1991,1991,3,4457.274480515521,2,Branch_4
1570,228950,-93.658875,41.998543,Timberland,164660,TwoFmCon,Above_Average,7,1786,True,True,Normal,1965,1965,3,7460.2560888155995,2,Branch_4
1571,241500,-93.639793,42.00514,Timberland,4084,TwnhsE,Above_Average,6,1501,False,True,Normal,1986,1986,2,5730.188712893703,2,Branch_4
1573,294000,-93.653122,41.995141,Timberland,11563,OneFam,Average,8,1537,False,True,Normal,2006,2007,3,7267.236471489999,2,Branch_4
1574,293077,-93.653025,41.994841,Timberland,9520,OneFam,Average,7,1646,False,True,Partial,2007,2008,3,7280.0303856437395,2,Branch_4
1575,264966,-93.651718,41.99373,Timberland,12852,OneFam,Average,6,1780,True,True,Partial,2007,2007,3,7265.650937925356,3,Branch_4
1576,172500,-93.649198,41.995142,Timberland,9802,OneFam,Average,6,1442,True,True,Normal,2006,2007,3,7004.508012641115,3,Branch_4
1577,167500,-93.649475,41.993751,Timberland,9735,OneFam,Average,7,1394,True,True,Normal,2006,2007,3,7116.450481402388,3,Branch_4
1578,218689,-93.650431,41.995175,Timberland,12018,OneFam,Average,6,1612,True,True,Partial,2008,2008,3,7084.3110356400675,3,Branch_4
1579,150000,-93.644679,41.999812,Timberland,12890,OneFam,Average,8,1495,False,True,Normal,1989,1989,3,6396.5232290818,2,Branch_4
1580,184000,-93.646054,41.999575,Timberland,12416,OneFam,Average,7,1651,False,True,Normal,1986,1986,3,6504.951441537598,2,Branch_4
1581,180000,-93.6470597,41.9976055,Timberland,18265,OneFam,Average,6,1256,False,True,Normal,1986,1986,3,6699.508099076629,2,Branch_4
1583,232500,-93.646726,41.995512,Timberland,11202,OneFam,Average,7,1440,False,True,Normal,2003,2003,3,6816.612286339846,2,Branch_4
1584,195000,-93.646645,41.99639,Timberland,7915,OneFam,Average,6,1675,False,True,Normal,1999,2000,3,6752.1344388142425,2,Branch_4
1585,305000,-93.647834,41.99423,Timberland,12244,OneFam,Average,10,2262,True,True,Normal,2003,2003,4,6976.503741935982,3,Branch_4
1586,298751,-93.653218,41.99312,Timberland,11449,OneFam,Average,7,1728,False,True,Normal,2007,2007,3,7405.755947960573,2,Branch_4
1587,370000,-93.647214,41.993611,Timberland,11447,OneFam,Average,7,1964,False,True,Normal,2005,2006,3,6979.040649123817,3,Branch_4
1591,160500,-93.608197,41.993059,Mitchell,4500,TwnhsE,Average,4,1189,False,True,Normal,1997,1997,2,4952.831822202996,2,Branch_4
1592,173000,-93.606374,41.993185,Mitchell,14137,OneFam,Average,6,1200,False,True,Normal,1964,1964,3,4874.69371673585,1,Branch_4
1593,124000,-93.605351,41.99261,Meadow_Village,4224,TwnhsE,Above_Average,6,1040,False,True,Normal,1975,1975,3,4897.944992671792,1,Branch_4
1594,115000,-93.604649,41.991372,Meadow_Village,2665,TwnhsE,Above_Average,4,1304,True,True,Normal,1976,1976,3,5001.587203214199,2,Branch_4
1595,129500,-93.604184,41.990899,Meadow_Village,2665,TwnhsE,Good,6,1475,True,True,Normal,1976,1976,4,5035.696329961844,2,Branch_4
1596,105000,-93.603601,41.991883,Meadow_Village,1974,Twnhs,Good,5,988,True,True,Normal,1973,2006,2,4916.273818816933,1,Branch_4
1597,94900,-93.604269,41.991779,Meadow_Village,1596,Twnhs,Above_Average,4,988,True,True,Normal,1973,1973,1,4947.787614710743,1,Branch_4
1598,152500,-93.601444,41.993249,Mitchell,17979,OneFam,Above_Average,6,1160,False,True,Normal,1968,1968,3,4710.276945929616,1,Branch_4
1599,98000,-93.603178,41.992133,Meadow_Village,1477,Twnhs,Excellent,6,1092,True,False,Normal,1970,2007,3,4877.521347789108,3,Branch_4
1600,81000,-93.603458,41.991933,Meadow_Village,1890,Twnhs,Good,3,630,False,False,Normal,1972,1972,1,4906.723433026982,1,Branch_4
1601,113000,-93.610109,41.988675,Mitchell,21750,OneFam,Average,4,988,False,True,Normal,1954,1954,2,5459.8732243994145,1,Branch_4
1602,128500,-93.6051072,41.987109,Mitchell,6490,OneFam,Good,4,816,False,True,Normal,1983,1983,2,5455.55515944118,1,Branch_4
1603,119500,-93.604761,41.988934,Mitchell,6951,OneFam,Average,5,923,False,True,Normal,1984,1985,3,5256.194462861894,1,Branch_4
1604,130500,-93.603917,41.98811,Mitchell,6600,OneFam,Excellent,5,816,False,True,Normal,1982,2008,3,5316.7068402768045,1,Branch_4
1605,138000,-93.603916,41.988076,Mitchell,6600,OneFam,Very_Good,4,816,False,True,Normal,1982,2003,2,5320.217910738965,1,Branch_4
1606,134500,-93.603886,41.987289,Mitchell,6600,OneFam,Above_Average,6,845,False,True,Normal,1982,2005,3,5401.394731070175,1,Branch_4
1607,160000,-93.608291,41.98658,Mitchell,12508,OneFam,Good,7,1750,True,True,Normal,1940,1985,4,5609.31724497921,2,Branch_4
1608,137500,-93.603722,41.986498,Mitchell,12395,OneFam,Above_Average,6,889,False,True,Normal,1984,1984,3,5479.450838203768,1,Branch_4
1609,172000,-93.600066,41.991885,Mitchell,11075,OneFam,Below_Average,7,1968,True,True,Normal,1969,1969,4,4814.914435598398,3,Branch_4
1610,103000,-93.577427,42.022745,Iowa_DOT_and_Rail_Road,56600,OneFam,Very_Poor,7,1836,True,True,Normal,1900,1950,4,1186.204288799543,2,Branch_4
1611,167300,-93.618504,42.051297,North_Ames,10667,OneFam,Above_Average,7,1587,False,True,Normal,1971,1971,3,3675.195987904068,2,Branch_2
1612,167000,-93.618503,42.051357,North_Ames,10628,OneFam,Average,5,1277,False,True,Normal,1970,1970,2,3678.8206749724604,1,Branch_2
1613,244000,-93.617273,42.049671,North_Ames,13651,OneFam,Above_Average,8,2223,False,True,Normal,1973,1973,3,3491.6101530993374,2,Branch_2
1614,268000,-93.61728,42.050443,North_Ames,15865,OneFam,Above_Average,8,2217,False,True,Normal,1970,1970,4,3538.372510430396,2,Branch_2
1616,168000,-93.63736,42.060466,Gilbert,10364,OneFam,Average,7,1572,True,True,Normal,1995,1996,3,5538.891661831651,3,Branch_1
1617,177000,-93.636146,42.061664,Gilbert,13869,OneFam,Above_Average,6,1470,True,True,Normal,1997,1997,3,5530.869749658236,2,Branch_1
1618,169000,-93.636972,42.061326,Gilbert,8773,OneFam,Average,7,1600,True,True,Normal,1997,1997,3,5565.582158363553,3,Branch_1
1619,161500,-93.637189,42.061242,Gilbert,8872,OneFam,Average,7,1384,True,True,Normal,1997,1997,3,5575.14673394363,3,Branch_1
1620,251000,-93.634341,42.063067,Stone_Brook,5330,TwnhsE,Average,6,1652,False,True,Normal,2000,2000,2,5502.625075323404,2,Branch_1
1621,160000,-93.636345,42.059592,Gilbert,10147,OneFam,Average,7,1694,True,True,Normal,1994,1994,3,5415.400054861101,3,Branch_1
1623,178750,-93.637865,42.059562,Gilbert,7875,OneFam,Average,6,1553,True,True,Normal,1996,1996,3,5519.476812190161,3,Branch_1
1624,176000,-93.637883,42.059517,Gilbert,7875,OneFam,Average,6,1253,False,True,Normal,1995,1996,3,5518.06505163234,2,Branch_1
1625,204000,-93.639068,42.059242,Gilbert,7500,OneFam,Average,7,2299,True,True,Normal,1999,2003,5,5585.231748571758,4,Branch_1
1626,160000,-93.637848,42.059293,Gilbert,9556,OneFam,Average,6,1187,False,True,Normal,1992,1993,3,5502.363601531691,2,Branch_1
1627,160000,-93.637299,42.057006,Gilbert,10784,OneFam,Average,7,1472,True,True,Normal,1991,1992,3,5332.390114293402,3,Branch_1
1628,163900,-93.637917,42.05817,Gilbert,9125,OneFam,Average,7,1482,True,True,Normal,1992,1992,3,5442.052864126294,3,Branch_1
1629,168000,-93.635833,42.057533,Gilbert,7655,OneFam,Average,7,1642,True,True,Normal,1993,1994,3,5257.786408066598,3,Branch_1
1631,170000,-93.634513,42.059375,Stone_Brook,3696,TwnhsE,Average,5,1088,False,True,Normal,1986,1986,2,5275.545244796514,2,Branch_1
1632,207500,-93.632917,42.059239,Stone_Brook,5062,TwnhsE,Average,6,2090,True,True,Normal,1984,1984,3,5157.671659895616,2,Branch_1
1633,182000,-93.631622,42.059309,Stone_Brook,4740,TwnhsE,Average,5,1179,False,True,Normal,1988,1988,2,5074.096056851796,2,Branch_1
1634,212000,-93.631633,42.059304,Stone_Brook,5118,TwnhsE,Average,4,1321,False,True,Normal,1990,1990,1,5074.520260543847,1,Branch_1
1635,377426,-93.629016,42.060431,Stone_Brook,14157,OneFam,Average,8,1922,False,True,Normal,2005,2006,3,4974.765644691014,2,Branch_1
1636,349265,-93.629075,42.060144,Stone_Brook,12328,OneFam,Average,10,2541,True,True,Normal,2005,2005,4,4959.168884747452,4,Branch_1
1637,591587,-93.626366,42.061202,Stone_Brook,51974,OneFam,Average,8,2338,False,True,Partial,2006,2007,4,4858.125358998311,3,Branch_1
1638,155000,-93.622874,42.060096,Gilbert,41600,TwoFmCon,Average,7,1424,False,True,Normal,1969,1990,3,4558.975396537643,2,Branch_1
1639,319900,-93.629538,42.059743,Stone_Brook,8035,TwnhsE,Average,6,1612,False,True,Normal,2006,2006,2,4962.8375945977,2,Branch_1
1640,392000,-93.630074,42.058893,Stone_Brook,8089,OneFam,Above_Average,7,1419,False,True,Partial,2007,2007,2,4942.880347229904,2,Branch_1
1641,441929,-93.628754,42.058998,Stone_Brook,14082,OneFam,Average,7,2234,False,True,Normal,2006,2006,1,4861.3864211796545,2,Branch_1
1642,455000,-93.628723,42.058996,Stone_Brook,13870,OneFam,Average,8,2042,False,True,Partial,2006,2007,3,4859.191031954541,2,Branch_1
1643,182900,-93.637875,42.054368,Northwest_Ames,12546,OneFam,Good,7,1440,False,True,Normal,1981,1981,3,5234.442290583191,2,Branch_2
1646,176000,-93.637816,42.0545,Northwest_Ames,12090,OneFam,Good,6,1479,True,True,Normal,1981,2003,3,5236.763966190013,3,Branch_2
1647,213000,-93.637158,42.054395,Northwest_Ames,12299,OneFam,Above_Average,7,1664,False,True,Normal,1978,1985,3,5182.994028262821,2,Branch_2
1648,192000,-93.634665,42.054941,Northwest_Ames,11339,OneFam,Average,9,1930,True,True,Normal,1979,1979,4,5029.643195257415,3,Branch_2
1649,190000,-93.633973,42.055217,Northwest_Ames,11952,OneFam,Above_Average,8,1969,True,True,Normal,1977,1977,3,4994.7054499934675,3,Branch_2
1650,195000,-93.631528,42.054427,Northwest_Ames,12046,OneFam,Above_Average,8,2030,True,True,Normal,1976,1976,4,4775.451855584894,3,Branch_2
1651,148000,-93.632669,42.05622,Northwest_Ames,10395,OneFam,Above_Average,6,1032,False,True,Normal,1978,1978,3,4958.231214942277,2,Branch_2
1652,151500,-93.631795,42.056211,Northwest_Ames,11850,OneFam,Above_Average,6,1177,False,True,Normal,1984,1984,3,4896.074438944274,2,Branch_2
1653,197000,-93.638554,42.052353,Northwest_Ames,11584,OneFam,Above_Average,6,1725,True,True,Normal,1979,1979,3,5187.872558005178,3,Branch_2
